"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-07 09:00","2021","06","07","09:00","11.5","","6.8","","73","","","","10","","10","","32.2","","101.19","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-07 10:00","2021","06","07","10:00","12.0","","6.3","","68","","","","13","","15","","32.2","","101.21","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-07 11:00","2021","06","07","11:00","12.8","","6.5","","65","","","","13","","17","","32.2","","101.24","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-07 12:00","2021","06","07","12:00","13.2","","5.8","","61","","","","10","","12","","32.2","","101.24","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-07 13:00","2021","06","07","13:00","12.9","","6.1","","63","","","","13","","18","","32.2","","101.23","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-07 14:00","2021","06","07","14:00","13.0","","4.2","","55","","","","12","","17","","32.2","","101.20","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-07 15:00","2021","06","07","15:00","13.6","","4.5","","54","","","","14","","15","","32.2","","101.21","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-07 16:00","2021","06","07","16:00","14.8","","2.9","","45","","","","13","","19","","32.2","","101.18","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-07 17:00","2021","06","07","17:00","15.0","","3.0","","44","","","","12","","16","","32.2","","101.15","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-07 18:00","2021","06","07","18:00","14.7","","3.6","","47","","","","13","","14","","32.2","","101.12","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-07 19:00","2021","06","07","19:00","14.6","","4.5","","50","","","","17","","8","","48.3","","101.12","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-07 20:00","2021","06","07","20:00","13.2","","4.1","","54","","","","26","","4","","48.3","","101.10","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-07 21:00","2021","06","07","21:00","10.8","","5.2","","68","","","","26","","7","","48.3","","101.15","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-07 22:00","2021","06","07","22:00","10.8","","5.7","","70","","","","31","","15","","24.1","","101.16","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-07 23:00","2021","06","07","23:00","10.5","","6.2","","74","","","","30","","18","","24.1","","101.18","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-08 00:00","2021","06","08","00:00","9.9","","7.0","","82","","","","30","","18","","24.1","","101.19","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-08 01:00","2021","06","08","01:00","8.4","","8.3","","99","","","","29","","8","","24.1","","101.18","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-08 02:00","2021","06","08","02:00","8.0","","7.9","","100","","","","28","","8","","24.1","","101.19","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-08 03:00","2021","06","08","03:00","7.8","","7.8","","100","","","","30","","11","","32.2","","101.18","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-08 04:00","2021","06","08","04:00","7.5","","7.5","","100","","","","30","","12","","48.3","","101.20","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-08 05:00","2021","06","08","05:00","8.2","","8.1","","99","","","","28","","9","","48.3","","101.23","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-08 06:00","2021","06","08","06:00","9.7","","7.1","","84","","","","28","","13","","48.3","","101.24","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-08 07:00","2021","06","08","07:00","11.2","","6.2","","71","","","","28","","10","","32.2","","101.26","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-08 08:00","2021","06","08","08:00","13.0","","7.3","","68","","","","27","","8","","32.2","","101.27","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-08 09:00","2021","06","08","09:00","13.9","","7.2","","64","","","","36","","2","","32.2","","101.27","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-08 10:00","2021","06","08","10:00","15.2","","5.7","","53","","","","8","","14","","32.2","","101.26","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-08 11:00","2021","06","08","11:00","16.1","","4.5","","46","","","","9","","13","","32.2","","101.27","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-08 12:00","2021","06","08","12:00","16.2","","5.7","","49","","","","9","","15","","32.2","","101.27","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-08 13:00","2021","06","08","13:00","16.7","","5.2","","46","","","","14","","13","","32.2","","101.30","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-08 14:00","2021","06","08","14:00","17.5","","5.5","","45","","","","30","","13","","32.2","","101.29","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-08 15:00","2021","06","08","15:00","17.9","","4.5","","41","","","","13","","16","","32.2","","101.26","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-08 16:00","2021","06","08","16:00","18.3","","5.3","","42","","","","18","","19","","32.2","","101.27","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-08 17:00","2021","06","08","17:00","18.4","","5.2","","41","","","","22","","23","","32.2","","101.29","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-08 18:00","2021","06","08","18:00","16.5","","5.8","","49","","","","24","","16","","32.2","","101.32","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-08 19:00","2021","06","08","19:00","16.9","","5.3","","46","","","","24","","8","","48.3","","101.36","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-08 20:00","2021","06","08","20:00","15.2","","5.8","","53","","","","26","","12","","48.3","","101.43","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-08 21:00","2021","06","08","21:00","13.9","","5.3","","56","","","","27","","13","","48.3","","101.50","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-08 22:00","2021","06","08","22:00","12.6","","5.3","","61","","","","27","","11","","24.1","","101.54","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-08 23:00","2021","06","08","23:00","12.4","","5.4","","62","","","","25","","8","","24.1","","101.55","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-09 00:00","2021","06","09","00:00","12.6","","4.5","","57","","","","29","","14","","24.1","","101.55","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-09 01:00","2021","06","09","01:00","11.8","","3.5","","57","","","","27","","14","","24.1","","101.58","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-09 02:00","2021","06","09","02:00","11.1","","4.5","","63","","","","25","","7","","24.1","","101.62","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-09 03:00","2021","06","09","03:00","11.0","","5.0","","66","","","","27","","12","","32.2","","101.64","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-09 04:00","2021","06","09","04:00","10.3","","4.9","","69","","","","25","","9","","48.3","","101.64","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-09 05:00","2021","06","09","05:00","8.5","","5.0","","79","","","","34","","7","","48.3","","101.68","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-09 06:00","2021","06","09","06:00","11.1","","5.1","","66","","","","29","","10","","48.3","","101.71","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-09 07:00","2021","06","09","07:00","12.7","","5.2","","60","","","","36","","3","","48.3","","101.74","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-09 08:00","2021","06","09","08:00","14.1","","4.7","","53","","","","9","","14","","48.3","","101.74","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-09 09:00","2021","06","09","09:00","14.2","","7.5","","64","","","","11","","14","","48.3","","101.75","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-09 10:00","2021","06","09","10:00","12.7","","6.5","","66","","","","13","","23","","48.3","","101.77","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-09 11:00","2021","06","09","11:00","13.3","","10.3","","82","","","","14","","18","","48.3","","101.77","","","","","","Rain Showers"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-09 12:00","2021","06","09","12:00","13.1","","12.5","","96","","","","12","","16","","48.3","","101.76","","","","","","Rain Showers"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-09 13:00","2021","06","09","13:00","13.9","","7.8","","66","","","","14","","16","","48.3","","101.73","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-09 14:00","2021","06","09","14:00","17.1","","7.0","","51","","","","14","","20","","48.3","","101.68","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-09 15:00","2021","06","09","15:00","18.5","","6.4","","45","","","","13","","17","","48.3","","101.65","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-09 16:00","2021","06","09","16:00","17.2","","5.5","","46","","","","31","","12","","48.3","","101.65","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-09 17:00","2021","06","09","17:00","16.8","","4.7","","45","","","","23","","9","","48.3","","101.66","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-09 18:00","2021","06","09","18:00","15.4","","6.8","","56","","","","29","","8","","48.3","","101.67","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-09 19:00","2021","06","09","19:00","14.8","","6.6","","58","","","","26","","4","","48.3","","101.69","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-09 20:00","2021","06","09","20:00","12.3","","7.9","","74","","","","23","","7","","48.3","","101.70","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-09 21:00","2021","06","09","21:00","11.3","","10.3","","93","","","","30","","7","","48.3","","101.71","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-09 22:00","2021","06","09","22:00","12.1","","5.3","","63","","","","27","","16","","24.1","","101.67","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-09 23:00","2021","06","09","23:00","11.3","","5.2","","66","","","","29","","19","","24.1","","101.63","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-10 00:00","2021","06","10","00:00","10.8","","4.7","","66","","","","28","","15","","24.1","","101.64","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-10 01:00","2021","06","10","01:00","9.9","","5.4","","74","","","","30","","14","","24.1","","101.67","","","","","","Mainly Clear"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-10 02:00","2021","06","10","02:00","10.0","","5.3","","73","","","","29","","14","","24.1","","101.70","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-10 03:00","2021","06","10","03:00","9.3","","7.1","","86","","","","30","","13","","32.2","","101.73","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-10 04:00","2021","06","10","04:00","9.6","","5.1","","73","","","","29","","14","","48.3","","101.73","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-10 05:00","2021","06","10","05:00","10.7","","5.0","","67","","","","28","","17","","48.3","","101.75","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-10 06:00","2021","06","10","06:00","11.3","","3.7","","59","","","","27","","10","","48.3","","101.76","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-10 07:00","2021","06","10","07:00","11.7","","4.6","","62","","","","28","","8","","48.3","","101.77","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-10 08:00","2021","06","10","08:00","14.9","","3.5","","46","","","","14","","7","","48.3","","101.78","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-10 09:00","2021","06","10","09:00","15.1","","3.7","","46","","","","31","","13","","48.3","","101.79","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-10 10:00","2021","06","10","10:00","15.1","","3.6","","46","","","","36","","3","","48.3","","101.78","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-10 11:00","2021","06","10","11:00","16.8","","2.8","","39","","","","17","","8","","48.3","","101.77","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-10 12:00","2021","06","10","12:00","14.4","","4.5","","51","","","","14","","30","","48.3","","101.81","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-10 13:00","2021","06","10","13:00","14.4","","5.8","","56","","","","14","","25","","48.3","","101.80","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-10 14:00","2021","06","10","14:00","15.2","","6.3","","55","","","","14","","28","","48.3","","101.81","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-10 15:00","2021","06","10","15:00","15.5","","5.6","","51","","","","13","","28","","48.3","","101.79","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-10 16:00","2021","06","10","16:00","14.8","","4.7","","51","","","","13","","22","","48.3","","101.77","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-10 17:00","2021","06","10","17:00","15.0","","6.0","","55","","","","14","","18","","48.3","","101.73","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-10 18:00","2021","06","10","18:00","16.4","","4.5","","45","","","","21","","9","","48.3","","101.70","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-10 19:00","2021","06","10","19:00","14.7","","6.3","","57","","","","5","","4","","48.3","","101.67","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-10 20:00","2021","06","10","20:00","13.2","","6.7","","64","","","","7","","4","","48.3","","101.66","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-10 21:00","2021","06","10","21:00","12.7","","6.7","","67","","","","0","","1","","32.2","","101.63","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-10 22:00","2021","06","10","22:00","10.5","","8.6","","88","","","","1","","4","","24.1","","101.61","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-10 23:00","2021","06","10","23:00","10.5","","8.4","","87","","","","36","","2","","24.1","","101.53","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-11 00:00","2021","06","11","00:00","10.7","","8.9","","89","","","","28","","4","","24.1","","101.46","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-11 01:00","2021","06","11","01:00","10.7","","10.4","","99","","","","25","","10","","24.1","","101.39","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-11 02:00","2021","06","11","02:00","11.0","","9.5","","90","","","","28","","7","","24.1","","101.30","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-11 03:00","2021","06","11","03:00","9.6","","9.0","","96","","","","26","","7","","24.1","","101.24","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-11 04:00","2021","06","11","04:00","9.1","","8.5","","96","","","","25","","5","","48.3","","101.17","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-11 05:00","2021","06","11","05:00","9.7","","9.7","","100","","","","26","","8","","48.3","","101.14","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-11 06:00","2021","06","11","06:00","10.9","","10.2","","96","","","","30","","10","","48.3","","101.09","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-11 07:00","2021","06","11","07:00","12.2","","8.1","","76","","","","27","","10","","48.3","","101.07","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-11 08:00","2021","06","11","08:00","13.3","","7.3","","67","","","","23","","4","","48.3","","101.02","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-11 09:00","2021","06","11","09:00","14.6","","5.7","","55","","","","7","","12","","48.3","","100.99","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-11 10:00","2021","06","11","10:00","15.7","","6.3","","54","","","","11","","16","","48.3","","100.94","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-11 11:00","2021","06","11","11:00","14.1","","5.8","","57","","","","13","","27","","48.3","","100.92","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-11 12:00","2021","06","11","12:00","13.5","","7.4","","66","","","","14","","21","","48.3","","100.93","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-11 13:00","2021","06","11","13:00","12.4","","9.9","","84","","","","15","","18","","32.2","","100.97","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-11 14:00","2021","06","11","14:00","11.3","","11.3","","100","","","","14","","18","","19.3","","100.98","","","","","","Moderate Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-11 15:00","2021","06","11","15:00","12.8","","12.4","","97","","","","13","","10","","48.3","","101.00","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-11 16:00","2021","06","11","16:00","14.0","","13.3","","96","","","","1","","11","","48.3","","101.00","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-11 17:00","2021","06","11","17:00","13.9","","9.6","","75","","","","10","","15","","48.3","","101.03","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-11 18:00","2021","06","11","18:00","13.9","","9.9","","77","","","","12","","21","","48.3","","101.01","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-11 19:00","2021","06","11","19:00","12.4","","11.3","","93","","","","15","","13","","32.2","","101.06","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-11 20:00","2021","06","11","20:00","12.1","","12.0","","99","","","","9","","8","","32.2","","101.04","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-11 21:00","2021","06","11","21:00","11.5","","11.5","","100","","","","22","","3","","32.2","","101.10","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-11 22:00","2021","06","11","22:00","10.4","","10.4","","100","","","","23","","8","","32.2","","101.11","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-11 23:00","2021","06","11","23:00","10.7","","10.7","","100","","","","22","","5","","32.2","","101.15","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-12 00:00","2021","06","12","00:00","10.0","","10.0","","100","","","","27","","4","","24.1","","101.14","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-12 01:00","2021","06","12","01:00","10.1","","10.1","","100","","","","18","","4","","12.9","","101.16","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-12 02:00","2021","06","12","02:00","10.8","","10.8","","100","","","","29","","4","","12.9","","101.20","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-12 03:00","2021","06","12","03:00","10.7","","10.7","","100","","","","25","","6","","19.3","","101.23","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-12 04:00","2021","06","12","04:00","10.0","","10.0","","100","","","","28","","6","","19.3","","101.27","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-12 05:00","2021","06","12","05:00","9.2","","9.2","","100","","","","22","","8","","19.3","","101.34","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-12 06:00","2021","06","12","06:00","10.8","","10.8","","100","","","","24","","5","","12.9","","101.36","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-12 07:00","2021","06","12","07:00","11.7","","11.7","","100","","","","10","","4","","16.1","","101.41","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-12 08:00","2021","06","12","08:00","12.8","","12.5","","98","","","","12","","6","","32.2","","101.47","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-12 09:00","2021","06","12","09:00","14.9","","11.4","","79","","","","15","","10","","48.3","","101.47","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-12 10:00","2021","06","12","10:00","15.0","","10.8","","76","","","","16","","8","","48.3","","101.46","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-12 11:00","2021","06","12","11:00","16.8","","9.7","","63","","","","12","","8","","48.3","","101.38","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-12 12:00","2021","06","12","12:00","18.3","","9.3","","55","","","","6","","12","","48.3","","101.37","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-12 13:00","2021","06","12","13:00","19.1","","8.6","","50","","","","5","","16","","48.3","","101.28","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-12 14:00","2021","06","12","14:00","20.1","","7.7","","44","","","","2","","10","","48.3","","101.23","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-12 15:00","2021","06","12","15:00","19.8","","7.8","","46","","","","1","","10","","48.3","","101.15","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-12 16:00","2021","06","12","16:00","19.1","","7.8","","47","","","","2","","11","","48.3","","101.08","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-12 17:00","2021","06","12","17:00","18.4","","7.5","","49","","","","1","","12","","48.3","","100.97","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-12 18:00","2021","06","12","18:00","18.2","","7.5","","49","","","","32","","8","","48.3","","100.90","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-12 19:00","2021","06","12","19:00","17.2","","9.1","","58","","","","24","","6","","48.3","","100.83","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-12 20:00","2021","06","12","20:00","16.6","","9.8","","64","","","","24","","11","","48.3","","100.76","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-12 21:00","2021","06","12","21:00","15.5","","12.9","","85","","","","34","","4","","32.2","","100.78","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-12 22:00","2021","06","12","22:00","13.9","","13.9","","100","","","","28","","4","","12.9","","100.75","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-12 23:00","2021","06","12","23:00","13.5","","13.5","","100","","","","25","","6","","8.1","","100.70","","","","","","Rain,Fog"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-13 00:00","2021","06","13","00:00","13.3","","13.3","","100","","","","29","","6","","8.1","","100.74","","","","","","Rain,Fog"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-13 01:00","2021","06","13","01:00","13.2","","13.2","","100","","","","25","","3","","8.1","","100.70","","","","","","Rain,Fog"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-13 02:00","2021","06","13","02:00","13.2","","13.2","","100","","","","5","","7","","8.1","","100.66","","","","","","Rain,Fog"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-13 03:00","2021","06","13","03:00","13.4","","13.4","","100","","","","24","","9","","4.8","","100.71","","","","","","Rain,Fog"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-13 04:00","2021","06","13","04:00","13.5","","13.5","","100","","","","29","","10","","4.8","","100.74","","","","","","Rain,Fog"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-13 05:00","2021","06","13","05:00","13.5","","13.5","","100","","","","36","","1","","12.9","","100.78","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-13 06:00","2021","06","13","06:00","13.7","","13.7","","100","","","","36","","1","","19.3","","100.80","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-13 07:00","2021","06","13","07:00","13.9","","13.9","","100","","","","22","","3","","24.1","","100.86","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-13 08:00","2021","06","13","08:00","14.2","","14.2","","100","","","","6","","7","","24.1","","100.91","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-13 09:00","2021","06","13","09:00","15.0","","15.0","","100","","","","5","","7","","19.3","","100.94","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-13 10:00","2021","06","13","10:00","15.7","","15.5","","99","","","","9","","10","","24.1","","100.99","","","","","","Mostly Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-13 11:00","2021","06","13","11:00","16.3","","16.3","","100","","","","10","","11","","32.2","","101.00","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-13 12:00","2021","06","13","12:00","16.7","","16.7","","100","","","","5","","8","","16.1","","100.95","","","","","","NA"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-13 13:00","2021","06","13","13:00","15.7","","15.7","","100","","","","11","","5","","32.2","","101.00","","","","","","Cloudy"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-13 14:00","2021","06","13","14:00","15.4","","15.4","","100","","","","5","","6","","32.2","","100.99","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-13 15:00","2021","06","13","15:00","15.3","","15.3","","100","","","","5","","4","","24.1","","100.96","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-13 16:00","2021","06","13","16:00","15.0","","15.0","","100","","","","9","","5","","19.3","","101.02","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-13 17:00","2021","06","13","17:00","15.4","","15.4","","100","","","","11","","5","","12.9","","100.99","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-13 18:00","2021","06","13","18:00","15.0","","15.0","","100","","","","13","","6","","11.3","","101.00","","","","","","Rain"
"-123.43","48.65","VICTORIA INTL A","1018621","2021-06-13 19:00","2021","06","13","19:00","14.1","","14.1","","100","","","","12","","10","","11.3","","101.00","","","","","","Rain"
